date,MKT_RF,SMB,HML,RMW,CMA,MOM,RF,log_MKT_RF,log_SMB,log_HML,log_RMW,log_CMA,log_MOM,mkt_ret_12m,mkt_ret_3m,mkt_vol_12m,mkt_dd_12m,SMB_ret_12m,SMB_vol_12m,HML_ret_12m,HML_vol_12m,RMW_ret_12m,RMW_vol_12m,CMA_ret_12m,CMA_vol_12m,MOM_ret_12m,MOM_vol_12m,factor_spread_12m,mkt_ret_12m_z,mkt_ret_3m_z,mkt_vol_12m_z,mkt_dd_12m_z,SMB_ret_12m_z,HML_ret_12m_z,RMW_ret_12m_z,CMA_ret_12m_z,MOM_ret_12m_z,SMB_vol_12m_z,HML_vol_12m_z,RMW_vol_12m_z,CMA_vol_12m_z,MOM_vol_12m_z,factor_spread_12m_z
1966-11-01,0.0138,0.0407,-0.0463,0.0466,-0.06509999999999999,0.057300000000000004,0.004,0.013705647056111967,0.03989356366167662,-0.04740612239727035,0.04554681495597036,-0.067315707284867,0.0557184887563437,-0.12226552150053216,0.041771593592,0.1165010935307227,-0.18062546048263242,0.034170590076890495,0.126942337905371,0.01951173610342316,0.07632193623898623,-0.02372006084683309,0.07501671129710522,-0.017098130517979815,0.09188606941049851,0.103644164408216,0.13871534132545657,0.22590968590874816,-1.1150261807231143,0.34909751033087666,-0.5260591095718893,-0.799081837173958,0.02315068277445205,-0.3107786130910373,-0.5421928443889511,-0.6716822005971652,0.007886719492083137,0.5563303608234088,-0.2835659719279589,0.20814443697023793,0.9320681704094534,0.1967536858935072,-0.5890012555785903
1966-12-01,0.0013,0.019299999999999998,-0.0095,0.0017000000000000001,-0.0016,0.009899999999999999,0.004,0.0012991557316201288,0.019116117192230143,-0.009545412843531385,0.001698556635581512,-0.0016012813669738792,0.009851316050374202,-0.12991235192404993,0.05430149248400018,0.11510751056607364,-0.18062546048263248,0.032752113711545405,0.12674095456639997,-0.011427925002016392,0.07384261879968008,-0.009179721327530421,0.07408456609876453,-0.013243613382756259,0.09177986975612007,0.115685927563421,0.1383525971603125,0.24559827948747093,-1.1624222743214363,0.5065304933678634,-0.5509772957183527,-0.7990818371739586,0.011956226857282058,-0.5469482354850714,-0.40157694346787653,-0.6300581523614885,0.09988267975801524,0.552252684935488,-0.3478751394892595,0.1891558893471718,0.9282314442994161,0.19180057548821974,-0.46075602691968304
1967-01-01,0.0815,0.081,0.0236,0.0129,-0.030600000000000002,-0.07,0.0043,0.07834896641097631,0.0778865386570712,0.023325825303496757,0.012817503710614343,-0.031077955570861397,-0.0725706928348355,-0.06572697439025021,0.09785005211000009,0.1457070307803692,-0.17058959457701428,0.07325998358217722,0.14361916236062547,-0.02013907623904687,0.06993716810224235,0.03092127402911604,0.06931286820807077,-0.040944815333109785,0.09657671354016999,-0.014449171130336613,0.1518840314432587,0.13898695797242744,-0.7645925863660801,1.0537000841187119,-0.003837613306761308,-0.6796243297151555,0.3316397793251633,-0.61344247701072,-0.013770483899241964,-0.9291970913562064,-0.8943158619612906,0.8940081712904681,-0.4491757149307851,0.09195256436989004,1.10152933212918,0.3765662985115144,-1.1551882244586997
1967-02-01,0.0077,0.0332,-0.0226,0.0166,-0.009300000000000001,0.0351,0.0036,0.00767050630421974,0.032660782239548276,-0.022859294146082558,0.01646372603066503,-0.009343515003152466,0.034498040407567356,-0.04700179379801084,0.09124432581499997,0.14609089508445117,-0.1669787557008379,0.06175049314161751,0.14092327515230546,-0.04590947710305271,0.07268014508228064,0.04971410975360446,0.07048035612514802,-0.03588435164942916,0.09605753382534356,-0.02453273765252617,0.14880350636448358,0.10875228693962835,-0.6485313737013193,0.9707018728233517,0.0030261346197971,-0.6366443002847197,0.24080817541994765,-0.8101539348464726,0.16797021911203322,-0.874550302387607,-0.9713517057291745,0.8394209630234394,-0.37802767901189943,0.11573523251240542,1.0827726762875514,0.3345030972595514,-1.3521272432120999
1967-03-01,0.039900000000000005,0.0147,0.004699999999999999,0.008199999999999999,-0.015,0.0139,0.0039000000000000003,0.03912455468405008,0.014593002302900086,0.0046889894861314695,0.008166562666393401,-0.015113637810048184,0.01380428097639708,0.016537936844238876,0.13331166924499982,0.14997911899118999,-0.1669787557008378,0.06817194664961268,0.14121860309626919,-0.020563248845853588,0.0704432128156991,0.04484328705063123,0.07000052908973947,-0.049871021885630085,0.09674426599615846,-0.025301806155411444,0.14870921729126405,0.11804296853524276,-0.2547034928749999,1.4992605963781471,0.07255015259718847,-0.6366443002847187,0.2914855641841378,-0.6166802850797237,0.12086573976365472,-1.0255891526882075,-0.9772271904502497,0.8454008600808787,-0.4360497981944805,0.10596076976893065,1.1075825804796977,0.33321562185802944,-1.2916107019536984
1967-04-01,0.038900000000000004,0.004699999999999999,-0.0229,0.030899999999999997,-0.037200000000000004,0.0052,0.0032,0.03816246109434886,0.0046889894861314695,-0.023166278031839585,0.030432207120201914,-0.037909573073220175,0.005186526687300154,0.03405587250316211,0.08867082124699999,0.15336367592814026,-0.11690740559825907,0.037502276487689334,0.1378076757871831,-0.03953467527828547,0.07365357960925019,0.07262392413911156,0.0749621950944326,-0.07672165913553153,0.10243385727424553,-0.07464429122347882,0.13451785123618126,0.1493455832746431,-0.14612494828138875,0.9383668552392734,0.1330682716597803,-0.04064204850067638,0.049443977161805756,-0.7614935912615395,0.3895251687386271,-1.3155430381789077,-1.3541910318111536,0.7763352853676072,-0.35277848618471574,0.20703389806222178,1.3131331873987067,0.13943882369848462,-1.087715437986525
1967-05-01,-0.0432,0.021099999999999997,0.008,-0.011899999999999999,0.016200000000000003,0.0066,0.0033,-0.04416089578576978,0.02088047757935513,0.007968169649176881,-0.011971371781219958,0.01607018017749446,0.006578315360122507,0.04885472152128245,0.03368089884799996,0.1477366097957048,-0.10400507873200002,0.11047544499117312,0.12717055870607324,-0.016108691748487725,0.07303594256802443,0.042758460686595834,0.07598988476081232,-0.047670067005204264,0.1043756254067532,-0.0224965301139195,0.12689796401398382,0.15814551199637739,-0.05439967200834729,0.24744128633669685,0.032452603340529795,0.11293511388440795,0.6253400145622817,-0.5826776156893793,0.10070391774748594,-1.001821544737989,-0.9557956060616701,0.5609514504373787,-0.36879891315649127,0.22796876336702823,1.3832843808016773,0.035392649248252236,-1.0303955046663256
1967-06-01,0.0242,0.058499999999999996,0.008,-0.0084,-0.024900000000000002,0.0601,0.0027,0.023911820046312877,0.05685281159278279,0.007968169649176881,-0.008435478821101575,-0.025215249141063763,0.05836324329691498,0.08993202697047198,0.018074792383999894,0.147489032765358,-0.08915836000000006,0.1635698460930084,0.1360071634061619,-0.01307350112695338,0.07338719160411834,0.03317275141569609,0.07690215642524866,-0.07866165526021895,0.10548466712734783,0.0038277907839137093,0.13697565627248626,0.24223150135322735,0.20020304650479734,0.05135703095703289,0.028025762108781566,0.28965648803845895,1.0443550557035834,-0.5595093004147282,0.00800297749050715,-1.3364926122599505,-0.7546845936516705,0.7398779202275368,-0.35968812614721235,0.2465524711157344,1.4233512656840257,0.1729990594493626,-0.48268614752192296
1967-07-01,0.0458,0.0317,0.0275,0.0045000000000000005,0.026600000000000002,-0.011000000000000001,0.0032,0.04478214277189325,0.03120792712419322,0.027128667388252696,0.004489905272852001,0.0262523711440657,-0.011060947359424948,0.15873834889267013,0.024836478848,0.14948901013647278,-0.04319999999999992,0.20467135997406571,0.13594591501266243,0.004922185702165516,0.07818298512352218,0.04178079582118732,0.07658087891607447,-0.07033030793212203,0.10807846890213567,0.005861889650750296,0.1367743735848973,0.27500166790618774,0.6266739754208,0.13631481709431756,0.06378668175715221,0.8367015745437469,1.3687235799253532,-0.42214404134900774,0.09124917113267704,-1.2465242995278891,-0.7391446036918455,0.7386377426705314,-0.23529361169768193,0.24000778977849882,1.5170587928114396,0.17025063378163302,-0.2692317183890774
1967-08-01,-0.009000000000000001,0.0043,0.0143,0.003,0.013500000000000002,-0.0132,0.0031,-0.00904074465214907,0.004290781417156246,0.014198719399812928,0.002995508979798371,0.01340968690991774,-0.013287894326935407,0.2473492328401432,0.06146838475999994,0.1118129940423332,-0.043200000000000016,0.2506217147218881,0.12612808398670192,0.014221465629559171,0.0793059701535745,0.05163661252883478,0.07583741100317931,-0.06497942551275748,0.10902311606366882,0.015016374585704373,0.1354176118022065,0.3156011402346456,1.17589626973087,0.596579522481399,-0.6098854325739418,0.8367015745437457,1.7313586108429668,-0.3511604768715396,0.18656225125842166,-1.188741345110138,-0.6692067032800539,0.5398430804566863,-0.20616533981061033,0.22486275025529828,1.5511865162078984,0.15172465445768357,-0.004779684708984666
1967-09-01,0.031,0.0304,-0.024700000000000003,0.0022,-0.009300000000000001,0.0239,0.0032,0.03052920503482279,0.0299470763679521,-0.025010163004167762,0.0021975835434872013,-0.009343515003152466,0.023618865598634027,0.29979488483746497,0.06851582179999993,0.10763707877754297,-0.043199999999999975,0.30178868052271257,0.12246460940178092,-0.01555513989997126,0.08332214400151107,0.06664326796518427,0.07383958266058369,-0.09494393439715565,0.10439515246795376,0.05897214788903904,0.13521711852167612,0.3967326149198682,1.500961544258898,0.6851276460964203,-0.6845535625234964,0.8367015745437463,2.1351625493973647,-0.5784522258056914,0.33168777402858224,-1.5123212176095793,-0.3333959484800809,0.4656638456834816,-0.10199279907514602,0.1841653796164558,1.3839898443551981,0.1489870077925999,0.5236849047416798
1967-10-01,-0.0308,0.0147,-0.0329,0.0097,-0.0274,0.0368,0.0039000000000000003,-0.03128429003976644,0.014593002302900086,-0.033453376259219576,0.009653257028138346,-0.02778238101245161,0.03613904661587314,0.21294165451999936,-0.009748006800000208,0.11811364563960108,-0.043200000000000016,0.4142665675871484,0.07447025005110039,-0.0733340235519393,0.08283319043279255,0.12081351614574531,0.05490284872185121,-0.15546624829192512,0.09042711020738761,0.15816700731155597,0.12221240476493526,0.5697328158790735,0.9626334258815199,-0.29822490180483235,-0.4972256101397096,0.8367015745437457,3.022825381969784,-1.0194918702908429,0.8555543756932661,-2.165887831666034,0.4244271566915334,-0.5061416814293673,-0.1146754013437829,-0.20159112576601548,0.8793596479494102,-0.028586580470952774,1.650553121170649
